score;completeness;rescuebot_action;rescuebot_location;matei_action;matei_location;world_nr;tick_nr
6;0.25;;(9, 18);;(20, 15);1;2931
6;0.25;;(9, 18);;(20, 15);1;2932
6;0.25;;(9, 18);;(20, 15);1;2933
6;0.25;;(9, 18);;(20, 15);1;2934
6;0.25;;(9, 18);;(20, 15);1;2935
6;0.25;;(9, 18);;(20, 15);1;2936
6;0.25;;(9, 18);;(20, 15);1;2937
6;0.25;;(9, 18);;(20, 15);1;2938
6;0.25;;(9, 18);;(20, 15);1;2939
6;0.25;;(9, 18);;(20, 15);1;2940
6;0.25;;(9, 18);;(20, 15);1;2941
6;0.25;;(9, 18);;(20, 15);1;2942
6;0.25;;(9, 18);;(20, 15);1;2943
6;0.25;;(9, 18);;(20, 15);1;2944
6;0.25;;(9, 18);;(20, 15);1;2945
6;0.25;;(9, 18);;(20, 15);1;2946
6;0.25;;(9, 18);;(20, 15);1;2947
6;0.25;;(9, 18);;(20, 15);1;2948
6;0.25;;(9, 18);;(20, 15);1;2949
6;0.25;;(9, 18);;(20, 15);1;2950
6;0.25;;(9, 18);;(20, 15);1;2951
6;0.25;;(9, 18);;(20, 15);1;2952
6;0.25;;(9, 18);;(20, 15);1;2953
6;0.25;;(9, 18);;(20, 15);1;2954
6;0.25;;(9, 18);;(20, 15);1;2955
6;0.25;;(9, 18);;(20, 15);1;2956
6;0.25;;(9, 18);;(20, 15);1;2957
6;0.25;;(9, 18);;(20, 15);1;2958
6;0.25;;(9, 18);;(20, 15);1;2959
6;0.25;;(9, 18);;(20, 15);1;2960
6;0.25;;(9, 18);;(20, 15);1;2961
6;0.25;;(9, 18);;(20, 15);1;2962
6;0.25;;(9, 18);;(20, 15);1;2963
6;0.25;;(9, 18);;(20, 15);1;2964
6;0.25;;(9, 18);;(20, 15);1;2965
6;0.25;;(9, 18);;(20, 15);1;2966
6;0.25;;(9, 18);;(20, 15);1;2967
6;0.25;;(9, 18);;(20, 15);1;2968
6;0.25;;(9, 18);;(20, 15);1;2969
6;0.25;;(9, 18);;(20, 15);1;2970
6;0.25;;(9, 18);;(20, 15);1;2971
6;0.25;;(9, 18);;(20, 15);1;2972
6;0.25;;(9, 18);;(20, 15);1;2973
6;0.25;;(9, 18);;(20, 15);1;2974
6;0.25;;(9, 18);;(20, 15);1;2975
6;0.25;;(9, 18);;(20, 15);1;2976
6;0.25;;(9, 18);;(20, 15);1;2977
6;0.25;;(9, 18);;(20, 15);1;2978
6;0.25;;(9, 18);;(20, 15);1;2979
6;0.25;;(9, 18);;(20, 15);1;2980
6;0.25;;(9, 18);;(20, 15);1;2981
6;0.25;;(9, 18);;(20, 15);1;2982
6;0.25;;(9, 18);;(20, 15);1;2983
6;0.25;;(9, 18);;(20, 15);1;2984
6;0.25;;(9, 18);;(20, 15);1;2985
6;0.25;;(9, 18);;(20, 15);1;2986
6;0.25;;(9, 18);;(20, 15);1;2987
6;0.25;;(9, 18);;(20, 15);1;2988
6;0.25;;(9, 18);;(20, 15);1;2989
6;0.25;;(9, 18);;(20, 15);1;2990
6;0.25;;(9, 18);;(20, 15);1;2991
6;0.25;;(9, 18);;(20, 15);1;2992
6;0.25;;(9, 18);;(20, 15);1;2993
6;0.25;;(9, 18);;(20, 15);1;2994
6;0.25;;(9, 18);;(20, 15);1;2995
6;0.25;;(9, 18);;(20, 15);1;2996
6;0.25;;(9, 18);;(20, 15);1;2997
6;0.25;;(9, 18);;(20, 15);1;2998
6;0.25;;(9, 18);;(20, 15);1;2999
6;0.25;;(9, 18);;(20, 15);1;3000
6;0.25;;(9, 18);;(20, 15);1;3001
6;0.25;;(9, 18);;(20, 15);1;3002
6;0.25;;(9, 18);;(20, 15);1;3003
6;0.25;;(9, 18);;(20, 15);1;3004
6;0.25;;(9, 18);;(20, 15);1;3005
6;0.25;;(9, 18);;(20, 15);1;3006
6;0.25;;(9, 18);;(20, 15);1;3007
6;0.25;;(9, 18);;(20, 15);1;3008
6;0.25;;(9, 18);;(20, 15);1;3009
6;0.25;;(9, 18);;(20, 15);1;3010
6;0.25;;(9, 18);;(20, 15);1;3011
6;0.25;;(9, 18);;(20, 15);1;3012
6;0.25;;(9, 18);;(20, 15);1;3013
6;0.25;;(9, 18);;(20, 15);1;3014
6;0.25;;(9, 18);;(20, 15);1;3015
6;0.25;;(9, 18);;(20, 15);1;3016
6;0.25;;(9, 18);;(20, 15);1;3017
6;0.25;;(9, 18);;(20, 15);1;3018
6;0.25;;(9, 18);;(20, 15);1;3019
6;0.25;;(9, 18);;(20, 15);1;3020
6;0.25;;(9, 18);;(20, 15);1;3021
6;0.25;;(9, 18);;(20, 15);1;3022
6;0.25;;(9, 18);;(20, 15);1;3023
6;0.25;;(9, 18);;(20, 15);1;3024
6;0.25;;(9, 18);;(20, 15);1;3025
6;0.25;;(9, 18);;(20, 15);1;3026
6;0.25;;(9, 18);;(20, 15);1;3027
6;0.25;;(9, 18);;(20, 15);1;3028
6;0.25;;(9, 18);;(20, 15);1;3029
6;0.25;;(9, 18);;(20, 15);1;3030
6;0.25;;(9, 18);;(20, 15);1;3031
6;0.25;;(9, 18);;(20, 15);1;3032
6;0.25;;(9, 18);;(20, 15);1;3033
6;0.25;;(9, 18);;(20, 15);1;3034
6;0.25;;(9, 18);;(20, 15);1;3035
6;0.25;;(9, 18);;(20, 15);1;3036
6;0.25;;(9, 18);;(20, 15);1;3037
6;0.25;;(9, 18);;(20, 15);1;3038
6;0.25;;(9, 18);;(20, 15);1;3039
6;0.25;;(9, 18);;(20, 15);1;3040
6;0.25;;(9, 18);;(20, 15);1;3041
6;0.25;;(9, 18);;(20, 15);1;3042
6;0.25;;(9, 18);;(20, 15);1;3043
6;0.25;;(9, 18);;(20, 15);1;3044
6;0.25;;(9, 18);;(20, 15);1;3045
6;0.25;;(9, 18);;(20, 15);1;3046
6;0.25;;(9, 18);;(20, 15);1;3047
6;0.25;;(9, 18);;(20, 15);1;3048
6;0.25;;(9, 18);;(20, 15);1;3049
6;0.25;;(9, 18);;(20, 15);1;3050
6;0.25;;(9, 18);;(20, 15);1;3051
6;0.25;;(9, 18);;(20, 15);1;3052
6;0.25;;(9, 18);;(20, 15);1;3053
6;0.25;;(9, 18);;(20, 15);1;3054
6;0.25;;(9, 18);;(20, 15);1;3055
6;0.25;;(9, 18);;(20, 15);1;3056
6;0.25;;(9, 18);;(20, 15);1;3057
6;0.25;;(9, 18);;(20, 15);1;3058
6;0.25;;(9, 18);;(20, 15);1;3059
6;0.25;;(9, 18);;(20, 15);1;3060
6;0.25;;(9, 18);;(20, 15);1;3061
6;0.25;;(9, 18);;(20, 15);1;3062
6;0.25;;(9, 18);;(20, 15);1;3063
6;0.25;;(9, 18);;(20, 15);1;3064
6;0.25;;(9, 18);;(20, 15);1;3065
6;0.25;;(9, 18);;(20, 15);1;3066
6;0.25;;(9, 18);;(20, 15);1;3067
6;0.25;;(9, 18);;(20, 15);1;3068
6;0.25;;(9, 18);;(20, 15);1;3069
6;0.25;;(9, 18);;(20, 15);1;3070
6;0.25;;(9, 18);;(20, 15);1;3071
6;0.25;;(9, 18);;(20, 15);1;3072
6;0.25;;(9, 18);;(20, 15);1;3073
6;0.25;;(9, 18);;(20, 15);1;3074
6;0.25;;(9, 18);;(20, 15);1;3075
6;0.25;;(9, 18);;(20, 15);1;3076
6;0.25;;(9, 18);;(20, 15);1;3077
6;0.25;;(9, 18);;(20, 15);1;3078
6;0.25;;(9, 18);;(20, 15);1;3079
6;0.25;;(9, 18);;(20, 15);1;3080
6;0.25;;(9, 18);;(20, 15);1;3081
6;0.25;;(9, 18);;(20, 15);1;3082
6;0.25;;(9, 18);;(20, 15);1;3083
6;0.25;;(9, 18);;(20, 15);1;3084
6;0.25;;(9, 18);;(20, 15);1;3085
6;0.25;;(9, 18);;(20, 15);1;3086
6;0.25;;(9, 18);;(20, 15);1;3087
6;0.25;;(9, 18);;(20, 15);1;3088
6;0.25;;(9, 18);;(20, 15);1;3089
6;0.25;;(9, 18);;(20, 15);1;3090
6;0.25;;(9, 18);;(20, 15);1;3091
6;0.25;;(9, 18);;(20, 15);1;3092
6;0.25;;(9, 18);;(20, 15);1;3093
6;0.25;;(9, 18);;(20, 15);1;3094
6;0.25;;(9, 18);;(20, 15);1;3095
6;0.25;;(9, 18);;(20, 15);1;3096
6;0.25;;(9, 18);;(20, 15);1;3097
6;0.25;;(9, 18);;(20, 15);1;3098
6;0.25;;(9, 18);;(20, 15);1;3099
6;0.25;;(9, 18);;(20, 15);1;3100
6;0.25;;(9, 18);;(20, 15);1;3101
6;0.25;;(9, 18);;(20, 15);1;3102
6;0.25;;(9, 18);;(20, 15);1;3103
6;0.25;;(9, 18);;(20, 15);1;3104
6;0.25;;(9, 18);;(20, 15);1;3105
6;0.25;;(9, 18);;(20, 15);1;3106
6;0.25;;(9, 18);;(20, 15);1;3107
6;0.25;;(9, 18);;(20, 15);1;3108
6;0.25;;(9, 18);;(20, 15);1;3109
6;0.25;;(9, 18);;(20, 15);1;3110
6;0.25;;(9, 18);;(20, 15);1;3111
6;0.25;;(9, 18);;(20, 15);1;3112
6;0.25;;(9, 18);;(20, 15);1;3113
6;0.25;;(9, 18);;(20, 15);1;3114
6;0.25;;(9, 18);;(20, 15);1;3115
6;0.25;;(9, 18);;(20, 15);1;3116
6;0.25;;(9, 18);;(20, 15);1;3117
6;0.25;;(9, 18);;(20, 15);1;3118
6;0.25;;(9, 18);;(20, 15);1;3119
6;0.25;;(9, 18);;(20, 15);1;3120
6;0.25;;(9, 18);;(20, 15);1;3121
6;0.25;;(9, 18);;(20, 15);1;3122
6;0.25;;(9, 18);;(20, 15);1;3123
6;0.25;;(9, 18);;(20, 15);1;3124
6;0.25;;(9, 18);;(20, 15);1;3125
6;0.25;;(9, 18);;(20, 15);1;3126
6;0.25;;(9, 18);;(20, 15);1;3127
6;0.25;;(9, 18);;(20, 15);1;3128
6;0.25;;(9, 18);;(20, 15);1;3129
6;0.25;;(9, 18);;(20, 15);1;3130
6;0.25;;(9, 18);;(20, 15);1;3131
6;0.25;;(9, 18);;(20, 15);1;3132
6;0.25;;(9, 18);;(20, 15);1;3133
6;0.25;;(9, 18);;(20, 15);1;3134
6;0.25;;(9, 18);;(20, 15);1;3135
6;0.25;;(9, 18);;(20, 15);1;3136
6;0.25;;(9, 18);;(20, 15);1;3137
6;0.25;;(9, 18);;(20, 15);1;3138
6;0.25;;(9, 18);;(20, 15);1;3139
6;0.25;;(9, 18);;(20, 15);1;3140
6;0.25;;(9, 18);;(20, 15);1;3141
6;0.25;;(9, 18);;(20, 15);1;3142
6;0.25;;(9, 18);;(20, 15);1;3143
6;0.25;;(9, 18);;(20, 15);1;3144
6;0.25;;(9, 18);;(20, 15);1;3145
6;0.25;;(9, 18);;(20, 15);1;3146
6;0.25;;(9, 18);;(20, 15);1;3147
6;0.25;;(9, 18);;(20, 15);1;3148
6;0.25;;(9, 18);;(20, 15);1;3149
6;0.25;;(9, 18);;(20, 15);1;3150
6;0.25;;(9, 18);;(20, 15);1;3151
6;0.25;;(9, 18);;(20, 15);1;3152
6;0.25;;(9, 18);;(20, 15);1;3153
6;0.25;;(9, 18);;(20, 15);1;3154
6;0.25;;(9, 18);;(20, 15);1;3155
6;0.25;;(9, 18);;(20, 15);1;3156
6;0.25;;(9, 18);;(20, 15);1;3157
6;0.25;;(9, 18);;(20, 15);1;3158
6;0.25;;(9, 18);;(20, 15);1;3159
6;0.25;;(9, 18);;(20, 15);1;3160
6;0.25;;(9, 18);;(20, 15);1;3161
6;0.25;;(9, 18);;(20, 15);1;3162
6;0.25;;(9, 18);;(20, 15);1;3163
6;0.25;;(9, 18);;(20, 15);1;3164
6;0.25;;(9, 18);;(20, 15);1;3165
6;0.25;;(9, 18);;(20, 15);1;3166
6;0.25;;(9, 18);;(20, 15);1;3167
6;0.25;;(9, 18);;(20, 15);1;3168
6;0.25;;(9, 18);;(20, 15);1;3169
6;0.25;;(9, 18);;(20, 15);1;3170
6;0.25;;(9, 18);;(20, 15);1;3171
6;0.25;;(9, 18);;(20, 15);1;3172
6;0.25;;(9, 18);;(20, 15);1;3173
6;0.25;;(9, 18);;(20, 15);1;3174
6;0.25;;(9, 18);;(20, 15);1;3175
6;0.25;;(9, 18);;(20, 15);1;3176
6;0.25;;(9, 18);;(20, 15);1;3177
6;0.25;;(9, 18);;(20, 15);1;3178
6;0.25;;(9, 18);;(20, 15);1;3179
6;0.25;;(9, 18);;(20, 15);1;3180
6;0.25;;(9, 18);;(20, 15);1;3181
6;0.25;;(9, 18);;(20, 15);1;3182
6;0.25;;(9, 18);;(20, 15);1;3183
6;0.25;;(9, 18);;(20, 15);1;3184
6;0.25;;(9, 18);;(20, 15);1;3185
6;0.25;;(9, 18);;(20, 15);1;3186
6;0.25;;(9, 18);;(20, 15);1;3187
6;0.25;;(9, 18);;(20, 15);1;3188
6;0.25;;(9, 18);;(20, 15);1;3189
6;0.25;;(9, 18);;(20, 15);1;3190
6;0.25;;(9, 18);;(20, 15);1;3191
6;0.25;;(9, 18);;(20, 15);1;3192
6;0.25;;(9, 18);;(20, 15);1;3193
6;0.25;;(9, 18);;(20, 15);1;3194
6;0.25;;(9, 18);;(20, 15);1;3195
6;0.25;;(9, 18);;(20, 15);1;3196
6;0.25;;(9, 18);;(20, 15);1;3197
6;0.25;;(9, 18);;(20, 15);1;3198
6;0.25;;(9, 18);;(20, 15);1;3199
6;0.25;;(9, 18);;(20, 15);1;3200
6;0.25;;(9, 18);;(20, 15);1;3201
6;0.25;;(9, 18);;(20, 15);1;3202
6;0.25;;(9, 18);;(20, 15);1;3203
6;0.25;;(9, 18);;(20, 15);1;3204
6;0.25;;(9, 18);;(20, 15);1;3205
6;0.25;;(9, 18);;(20, 15);1;3206
6;0.25;;(9, 18);;(20, 15);1;3207
6;0.25;;(9, 18);;(20, 15);1;3208
6;0.25;;(9, 18);;(20, 15);1;3209
6;0.25;;(9, 18);;(20, 15);1;3210
6;0.25;;(9, 18);;(20, 15);1;3211
6;0.25;;(9, 18);;(20, 15);1;3212
6;0.25;;(9, 18);;(20, 15);1;3213
6;0.25;;(9, 18);;(20, 15);1;3214
6;0.25;;(9, 18);;(20, 15);1;3215
6;0.25;;(9, 18);;(20, 15);1;3216
6;0.25;;(9, 18);;(20, 15);1;3217
6;0.25;;(9, 18);;(20, 15);1;3218
6;0.25;;(9, 18);;(20, 15);1;3219
6;0.25;;(9, 18);;(20, 15);1;3220
6;0.25;;(9, 18);;(20, 15);1;3221
6;0.25;;(9, 18);;(20, 15);1;3222
6;0.25;;(9, 18);;(20, 15);1;3223
6;0.25;;(9, 18);;(20, 15);1;3224
6;0.25;;(9, 18);;(20, 15);1;3225
6;0.25;;(9, 18);;(20, 15);1;3226
6;0.25;;(9, 18);;(20, 15);1;3227
6;0.25;;(9, 18);;(20, 15);1;3228
6;0.25;;(9, 18);;(20, 15);1;3229
6;0.25;;(9, 18);;(20, 15);1;3230
6;0.25;;(9, 18);;(20, 15);1;3231
6;0.25;;(9, 18);;(20, 15);1;3232
6;0.25;;(9, 18);;(20, 15);1;3233
6;0.25;;(9, 18);;(20, 15);1;3234
6;0.25;;(9, 18);;(20, 15);1;3235
6;0.25;;(9, 18);;(20, 15);1;3236
6;0.25;;(9, 18);;(20, 15);1;3237
6;0.25;;(9, 18);;(20, 15);1;3238
6;0.25;;(9, 18);;(20, 15);1;3239
6;0.25;;(9, 18);;(20, 15);1;3240
6;0.25;;(9, 18);;(20, 15);1;3241
6;0.25;;(9, 18);;(20, 15);1;3242
6;0.25;;(9, 18);;(20, 15);1;3243
6;0.25;;(9, 18);;(20, 15);1;3244
6;0.25;;(9, 18);;(20, 15);1;3245
6;0.25;;(9, 18);;(20, 15);1;3246
6;0.25;;(9, 18);;(20, 15);1;3247
6;0.25;;(9, 18);;(20, 15);1;3248
6;0.25;;(9, 18);;(20, 15);1;3249
6;0.25;;(9, 18);;(20, 15);1;3250
6;0.25;;(9, 18);;(20, 15);1;3251
6;0.25;;(9, 18);;(20, 15);1;3252
6;0.25;;(9, 18);;(20, 15);1;3253
6;0.25;;(9, 18);;(20, 15);1;3254
6;0.25;;(9, 18);;(20, 15);1;3255
6;0.25;;(9, 18);;(20, 15);1;3256
6;0.25;;(9, 18);;(20, 15);1;3257
6;0.25;;(9, 18);;(20, 15);1;3258
6;0.25;;(9, 18);;(20, 15);1;3259
6;0.25;;(9, 18);;(20, 15);1;3260
6;0.25;;(9, 18);;(20, 15);1;3261
6;0.25;;(9, 18);;(20, 15);1;3262
6;0.25;;(9, 18);;(20, 15);1;3263
6;0.25;;(9, 18);;(20, 15);1;3264
6;0.25;;(9, 18);;(20, 15);1;3265
6;0.25;;(9, 18);;(20, 15);1;3266
6;0.25;;(9, 18);;(20, 15);1;3267
6;0.25;;(9, 18);;(20, 15);1;3268
6;0.25;;(9, 18);;(20, 15);1;3269
6;0.25;;(9, 18);;(20, 15);1;3270
6;0.25;;(9, 18);;(20, 15);1;3271
6;0.25;;(9, 18);;(20, 15);1;3272
6;0.25;;(9, 18);;(20, 15);1;3273
6;0.25;;(9, 18);;(20, 15);1;3274
6;0.25;;(9, 18);;(20, 15);1;3275
6;0.25;;(9, 18);;(20, 15);1;3276
6;0.25;;(9, 18);;(20, 15);1;3277
6;0.25;;(9, 18);;(20, 15);1;3278
6;0.25;;(9, 18);;(20, 15);1;3279
6;0.25;;(9, 18);;(20, 15);1;3280
6;0.25;;(9, 18);;(20, 15);1;3281
6;0.25;;(9, 18);;(20, 15);1;3282
6;0.25;;(9, 18);;(20, 15);1;3283
6;0.25;;(9, 18);;(20, 15);1;3284
6;0.25;;(9, 18);;(20, 15);1;3285
6;0.25;;(9, 18);;(20, 15);1;3286
6;0.25;;(9, 18);;(20, 15);1;3287
6;0.25;;(9, 18);;(20, 15);1;3288
6;0.25;;(9, 18);;(20, 15);1;3289
6;0.25;;(9, 18);;(20, 15);1;3290
6;0.25;;(9, 18);;(20, 15);1;3291
6;0.25;;(9, 18);;(20, 15);1;3292
6;0.25;;(9, 18);;(20, 15);1;3293
6;0.25;;(9, 18);;(20, 15);1;3294
6;0.25;;(9, 18);;(20, 15);1;3295
6;0.25;;(9, 18);;(20, 15);1;3296
6;0.25;;(9, 18);;(20, 15);1;3297
6;0.25;;(9, 18);;(20, 15);1;3298
6;0.25;;(9, 18);;(20, 15);1;3299
6;0.25;;(9, 18);;(20, 15);1;3300
6;0.25;;(9, 18);;(20, 15);1;3301
6;0.25;;(9, 18);;(20, 15);1;3302
6;0.25;;(9, 18);;(20, 15);1;3303
6;0.25;;(9, 18);;(20, 15);1;3304
6;0.25;;(9, 18);;(20, 15);1;3305
6;0.25;;(9, 18);;(20, 15);1;3306
6;0.25;;(9, 18);;(20, 15);1;3307
6;0.25;;(9, 18);;(20, 15);1;3308
6;0.25;;(9, 18);;(20, 15);1;3309
6;0.25;;(9, 18);;(20, 15);1;3310
6;0.25;;(9, 18);;(20, 15);1;3311
6;0.25;;(9, 18);;(20, 15);1;3312
6;0.25;;(9, 18);;(20, 15);1;3313
6;0.25;;(9, 18);;(20, 15);1;3314
6;0.25;;(9, 18);;(20, 15);1;3315
6;0.25;;(9, 18);;(20, 15);1;3316
6;0.25;;(9, 18);;(20, 15);1;3317
6;0.25;;(9, 18);;(20, 15);1;3318
6;0.25;;(9, 18);;(20, 15);1;3319
6;0.25;;(9, 18);;(20, 15);1;3320
6;0.25;;(9, 18);;(20, 15);1;3321
6;0.25;;(9, 18);;(20, 15);1;3322
6;0.25;;(9, 18);;(20, 15);1;3323
6;0.25;;(9, 18);;(20, 15);1;3324
6;0.25;;(9, 18);;(20, 15);1;3325
6;0.25;;(9, 18);;(20, 15);1;3326
6;0.25;;(9, 18);;(20, 15);1;3327
6;0.25;;(9, 18);;(20, 15);1;3328
6;0.25;;(9, 18);;(20, 15);1;3329
6;0.25;;(9, 18);;(20, 15);1;3330
6;0.25;;(9, 18);;(20, 15);1;3331
6;0.25;;(9, 18);;(20, 15);1;3332
6;0.25;;(9, 18);;(20, 15);1;3333
6;0.25;;(9, 18);;(20, 15);1;3334
6;0.25;;(9, 18);;(20, 15);1;3335
6;0.25;;(9, 18);;(20, 15);1;3336
6;0.25;;(9, 18);;(20, 15);1;3337
6;0.25;;(9, 18);;(20, 15);1;3338
6;0.25;;(9, 18);;(20, 15);1;3339
6;0.25;;(9, 18);;(20, 15);1;3340
6;0.25;;(9, 18);;(20, 15);1;3341
6;0.25;;(9, 18);;(20, 15);1;3342
6;0.25;;(9, 18);;(20, 15);1;3343
6;0.25;;(9, 18);;(20, 15);1;3344
6;0.25;;(9, 18);;(20, 15);1;3345
6;0.25;;(9, 18);;(20, 15);1;3346
6;0.25;;(9, 18);;(20, 15);1;3347
6;0.25;;(9, 18);;(20, 15);1;3348
6;0.25;;(9, 18);;(20, 15);1;3349
6;0.25;;(9, 18);;(20, 15);1;3350
6;0.25;;(9, 18);;(20, 15);1;3351
6;0.25;;(9, 18);;(20, 15);1;3352
6;0.25;;(9, 18);;(20, 15);1;3353
6;0.25;;(9, 18);;(20, 15);1;3354
6;0.25;;(9, 18);;(20, 15);1;3355
6;0.25;;(9, 18);;(20, 15);1;3356
6;0.25;;(9, 18);;(20, 15);1;3357
6;0.25;;(9, 18);;(20, 15);1;3358
6;0.25;;(9, 18);;(20, 15);1;3359
6;0.25;;(9, 18);;(20, 15);1;3360
6;0.25;;(9, 18);;(20, 15);1;3361
6;0.25;;(9, 18);;(20, 15);1;3362
6;0.25;;(9, 18);;(20, 15);1;3363
6;0.25;;(9, 18);;(20, 15);1;3364
6;0.25;;(9, 18);;(20, 15);1;3365
6;0.25;;(9, 18);;(20, 15);1;3366
6;0.25;;(9, 18);;(20, 15);1;3367
6;0.25;;(9, 18);;(20, 15);1;3368
6;0.25;;(9, 18);;(20, 15);1;3369
6;0.25;;(9, 18);;(20, 15);1;3370
6;0.25;;(9, 18);;(20, 15);1;3371
6;0.25;;(9, 18);;(20, 15);1;3372
6;0.25;;(9, 18);;(20, 15);1;3373
6;0.25;;(9, 18);;(20, 15);1;3374
6;0.25;;(9, 18);;(20, 15);1;3375
6;0.25;;(9, 18);;(20, 15);1;3376
6;0.25;;(9, 18);;(20, 15);1;3377
6;0.25;;(9, 18);;(20, 15);1;3378
6;0.25;;(9, 18);;(20, 15);1;3379
6;0.25;;(9, 18);;(20, 15);1;3380
6;0.25;;(9, 18);;(20, 15);1;3381
6;0.25;;(9, 18);;(20, 15);1;3382
6;0.25;;(9, 18);;(20, 15);1;3383
6;0.25;;(9, 18);;(20, 15);1;3384
6;0.25;;(9, 18);;(20, 15);1;3385
6;0.25;;(9, 18);;(20, 15);1;3386
6;0.25;;(9, 18);;(20, 15);1;3387
6;0.25;;(9, 18);;(20, 15);1;3388
6;0.25;;(9, 18);;(20, 15);1;3389
6;0.25;;(9, 18);;(20, 15);1;3390
6;0.25;;(9, 18);;(20, 15);1;3391
6;0.25;;(9, 18);;(20, 15);1;3392
6;0.25;;(9, 18);;(20, 15);1;3393
6;0.25;;(9, 18);;(20, 15);1;3394
6;0.25;;(9, 18);;(20, 15);1;3395
6;0.25;;(9, 18);;(20, 15);1;3396
6;0.25;;(9, 18);;(20, 15);1;3397
6;0.25;;(9, 18);;(20, 15);1;3398
6;0.25;;(9, 18);;(20, 15);1;3399
6;0.25;;(9, 18);;(20, 15);1;3400
6;0.25;;(9, 18);;(20, 15);1;3401
6;0.25;;(9, 18);;(20, 15);1;3402
6;0.25;;(9, 18);;(20, 15);1;3403
6;0.25;;(9, 18);;(20, 15);1;3404
6;0.25;;(9, 18);;(20, 15);1;3405
6;0.25;;(9, 18);;(20, 15);1;3406
6;0.25;;(9, 18);;(20, 15);1;3407
6;0.25;;(9, 18);;(20, 15);1;3408
6;0.25;;(9, 18);;(20, 15);1;3409
6;0.25;;(9, 18);;(20, 15);1;3410
6;0.25;;(9, 18);;(20, 15);1;3411
6;0.25;;(9, 18);;(20, 15);1;3412
6;0.25;;(9, 18);;(20, 15);1;3413
6;0.25;;(9, 18);;(20, 15);1;3414
6;0.25;;(9, 18);;(20, 15);1;3415
6;0.25;;(9, 18);;(20, 15);1;3416
6;0.25;;(9, 18);;(20, 15);1;3417
6;0.25;;(9, 18);;(20, 15);1;3418
6;0.25;;(9, 18);;(20, 15);1;3419
6;0.25;;(9, 18);;(20, 15);1;3420
6;0.25;;(9, 18);;(20, 15);1;3421
6;0.25;;(9, 18);;(20, 15);1;3422
6;0.25;;(9, 18);;(20, 15);1;3423
6;0.25;;(9, 18);;(20, 15);1;3424
6;0.25;;(9, 18);;(20, 15);1;3425
6;0.25;;(9, 18);;(20, 15);1;3426
6;0.25;;(9, 18);;(20, 15);1;3427
6;0.25;;(9, 18);;(20, 15);1;3428
6;0.25;;(9, 18);;(20, 15);1;3429
6;0.25;;(9, 18);;(20, 15);1;3430
6;0.25;;(9, 18);;(20, 15);1;3431
6;0.25;;(9, 18);;(20, 15);1;3432
6;0.25;;(9, 18);;(20, 15);1;3433
6;0.25;;(9, 18);;(20, 15);1;3434
6;0.25;;(9, 18);;(20, 15);1;3435
6;0.25;;(9, 18);;(20, 15);1;3436
6;0.25;;(9, 18);;(20, 15);1;3437
6;0.25;;(9, 18);;(20, 15);1;3438
6;0.25;;(9, 18);;(20, 15);1;3439
6;0.25;;(9, 18);;(20, 15);1;3440
6;0.25;;(9, 18);;(20, 15);1;3441
6;0.25;;(9, 18);;(20, 15);1;3442
6;0.25;;(9, 18);;(20, 15);1;3443
6;0.25;;(9, 18);;(20, 15);1;3444
6;0.25;;(9, 18);;(20, 15);1;3445
6;0.25;;(9, 18);;(20, 15);1;3446
6;0.25;;(9, 18);;(20, 15);1;3447
6;0.25;;(9, 18);;(20, 15);1;3448
6;0.25;;(9, 18);;(20, 15);1;3449
6;0.25;;(9, 18);;(20, 15);1;3450
6;0.25;;(9, 18);;(20, 15);1;3451
6;0.25;;(9, 18);;(20, 15);1;3452
6;0.25;;(9, 18);;(20, 15);1;3453
6;0.25;;(9, 18);;(20, 15);1;3454
6;0.25;;(9, 18);;(20, 15);1;3455
6;0.25;;(9, 18);;(20, 15);1;3456
6;0.25;;(9, 18);;(20, 15);1;3457
6;0.25;;(9, 18);;(20, 15);1;3458
6;0.25;;(9, 18);;(20, 15);1;3459
6;0.25;;(9, 18);;(20, 15);1;3460
6;0.25;;(9, 18);;(20, 15);1;3461
6;0.25;;(9, 18);;(20, 15);1;3462
6;0.25;;(9, 18);;(20, 15);1;3463
6;0.25;;(9, 18);;(20, 15);1;3464
6;0.25;;(9, 18);;(20, 15);1;3465
6;0.25;;(9, 18);;(20, 15);1;3466
6;0.25;;(9, 18);;(20, 15);1;3467
6;0.25;;(9, 18);;(20, 15);1;3468
6;0.25;;(9, 18);;(20, 15);1;3469
6;0.25;;(9, 18);;(20, 15);1;3470
6;0.25;;(9, 18);;(20, 15);1;3471
6;0.25;;(9, 18);;(20, 15);1;3472
6;0.25;;(9, 18);;(20, 15);1;3473
6;0.25;;(9, 18);;(20, 15);1;3474
6;0.25;;(9, 18);;(20, 15);1;3475
6;0.25;;(9, 18);;(20, 15);1;3476
6;0.25;;(9, 18);;(20, 15);1;3477
6;0.25;;(9, 18);;(20, 15);1;3478
6;0.25;;(9, 18);;(20, 15);1;3479
6;0.25;;(9, 18);;(20, 15);1;3480
6;0.25;;(9, 18);;(20, 15);1;3481
6;0.25;;(9, 18);;(20, 15);1;3482
6;0.25;;(9, 18);;(20, 15);1;3483
6;0.25;;(9, 18);;(20, 15);1;3484
6;0.25;;(9, 18);;(20, 15);1;3485
6;0.25;;(9, 18);;(20, 15);1;3486
6;0.25;;(9, 18);;(20, 15);1;3487
6;0.25;;(9, 18);;(20, 15);1;3488
