score;completeness;rescuebot_action;rescuebot_location;alice_action;alice_location;world_nr;tick_nr
3;0.125;MoveSouthWest;(7, 12);MoveWest;(10, 18);1;451
3;0.125;MoveSouthWest;(7, 12);MoveWest;(10, 18);1;452
3;0.125;MoveSouthWest;(7, 12);MoveWest;(10, 18);1;453
3;0.125;MoveSouthWest;(7, 12);MoveWest;(10, 18);1;454
3;0.125;MoveSouthWest;(7, 12);MoveWest;(9, 18);1;455
3;0.125;MoveSouthWest;(7, 12);MoveWest;(8, 18);1;456
3;0.125;MoveSouthWest;(6, 13);MoveWest;(7, 18);1;457
3;0.125;MoveSouth;(6, 13);;(7, 18);1;458
3;0.125;MoveSouth;(6, 13);MoveWest;(6, 18);1;459
3;0.125;MoveSouth;(6, 13);;(6, 18);1;460
3;0.125;MoveSouth;(6, 13);MoveWest;(5, 18);1;461
3;0.125;MoveSouth;(6, 13);;(5, 18);1;462
3;0.125;MoveSouth;(6, 13);MoveNorth;(5, 17);1;463
3;0.125;MoveSouth;(6, 13);;(5, 17);1;464
3;0.125;MoveSouth;(6, 13);;(5, 17);1;465
3;0.125;MoveSouth;(6, 13);;(5, 17);1;466
3;0.125;MoveSouth;(6, 13);;(5, 17);1;467
3;0.125;MoveSouth;(6, 13);;(5, 17);1;468
3;0.125;MoveSouth;(6, 13);;(5, 17);1;469
3;0.125;MoveSouth;(6, 13);;(5, 17);1;470
3;0.125;MoveSouth;(6, 14);MoveWest;(5, 17);1;471
3;0.125;MoveSouth;(6, 14);MoveWest;(5, 17);1;472
3;0.125;MoveSouth;(6, 14);MoveWest;(5, 17);1;473
3;0.125;MoveSouth;(6, 14);MoveWest;(5, 17);1;474
3;0.125;MoveSouth;(6, 14);MoveWest;(5, 17);1;475
3;0.125;MoveSouth;(6, 14);MoveWest;(4, 17);1;476
3;0.125;MoveSouth;(6, 14);MoveWest;(4, 17);1;477
3;0.125;MoveSouth;(6, 14);MoveWest;(4, 17);1;478
3;0.125;MoveSouth;(6, 14);MoveWest;(4, 17);1;479
3;0.125;MoveSouth;(6, 14);MoveWest;(4, 17);1;480
3;0.125;MoveSouth;(6, 14);MoveWest;(4, 17);1;481
3;0.125;MoveSouth;(6, 14);MoveWest;(3, 17);1;482
3;0.125;MoveSouth;(6, 14);MoveWest;(2, 17);1;483
3;0.125;MoveSouth;(6, 14);;(2, 17);1;484
3;0.125;MoveSouth;(6, 15);;(2, 17);1;485
3;0.125;MoveSouth;(6, 15);;(2, 17);1;486
3;0.125;MoveSouth;(6, 15);;(2, 17);1;487
3;0.125;MoveSouth;(6, 15);;(2, 17);1;488
3;0.125;MoveSouth;(6, 15);;(2, 17);1;489
3;0.125;MoveSouth;(6, 15);;(2, 17);1;490
3;0.125;MoveSouth;(6, 15);;(2, 17);1;491
3;0.125;MoveSouth;(6, 15);MoveEast;(2, 17);1;492
3;0.125;MoveSouth;(6, 15);MoveEast;(2, 17);1;493
3;0.125;MoveSouth;(6, 15);MoveEast;(2, 17);1;494
3;0.125;MoveSouth;(6, 15);MoveEast;(2, 17);1;495
3;0.125;MoveSouth;(6, 15);MoveEast;(2, 17);1;496
3;0.125;MoveSouth;(6, 15);MoveEast;(3, 17);1;497
3;0.125;MoveSouth;(6, 15);;(3, 17);1;498
3;0.125;MoveSouth;(6, 16);;(3, 17);1;499
3;0.125;MoveSouthWest;(6, 16);;(3, 17);1;500
3;0.125;MoveSouthWest;(6, 16);;(3, 17);1;501
3;0.125;MoveSouthWest;(6, 16);;(3, 17);1;502
3;0.125;MoveSouthWest;(6, 16);;(3, 17);1;503
3;0.125;MoveSouthWest;(6, 16);;(3, 17);1;504
3;0.125;MoveSouthWest;(6, 16);;(3, 17);1;505
3;0.125;MoveSouthWest;(6, 16);;(3, 17);1;506
3;0.125;MoveSouthWest;(6, 16);;(3, 17);1;507
3;0.125;MoveSouthWest;(6, 16);;(3, 17);1;508
3;0.125;MoveSouthWest;(6, 16);;(3, 17);1;509
3;0.125;MoveSouthWest;(6, 16);;(3, 17);1;510
3;0.125;MoveSouthWest;(6, 16);;(3, 17);1;511
3;0.125;MoveSouthWest;(6, 16);;(3, 17);1;512
3;0.125;MoveSouthWest;(5, 17);;(3, 17);1;513
3;0.125;MoveWest;(5, 17);;(3, 17);1;514
3;0.125;MoveWest;(5, 17);;(3, 17);1;515
3;0.125;MoveWest;(5, 17);;(3, 17);1;516
3;0.125;MoveWest;(5, 17);;(3, 17);1;517
3;0.125;MoveWest;(5, 17);;(3, 17);1;518
3;0.125;MoveWest;(5, 17);;(3, 17);1;519
3;0.125;MoveWest;(5, 17);;(3, 17);1;520
3;0.125;MoveWest;(5, 17);;(3, 17);1;521
3;0.125;MoveWest;(5, 17);;(3, 17);1;522
3;0.125;MoveWest;(5, 17);;(3, 17);1;523
3;0.125;MoveWest;(5, 17);;(3, 17);1;524
3;0.125;MoveWest;(5, 17);;(3, 17);1;525
3;0.125;MoveWest;(5, 17);;(3, 17);1;526
3;0.125;MoveWest;(4, 17);;(3, 17);1;527
3;0.125;MoveWest;(4, 17);;(3, 17);1;528
3;0.125;MoveWest;(4, 17);;(3, 17);1;529
3;0.125;MoveWest;(4, 17);;(3, 17);1;530
3;0.125;MoveWest;(4, 17);;(3, 17);1;531
3;0.125;MoveWest;(4, 17);;(3, 17);1;532
3;0.125;MoveWest;(4, 17);;(3, 17);1;533
3;0.125;MoveWest;(4, 17);;(3, 17);1;534
3;0.125;MoveWest;(4, 17);;(3, 17);1;535
3;0.125;MoveWest;(4, 17);;(3, 17);1;536
3;0.125;MoveWest;(4, 17);;(3, 17);1;537
3;0.125;MoveWest;(4, 17);;(3, 17);1;538
3;0.125;MoveWest;(4, 17);;(3, 17);1;539
3;0.125;MoveWest;(4, 17);;(3, 17);1;540
3;0.125;MoveWest;(3, 17);;(3, 17);1;541
3;0.125;;(3, 17);RemoveObjectTogether;(3, 17);1;542
3;0.125;;(3, 17);RemoveObjectTogether;(3, 17);1;543
3;0.125;;(3, 17);RemoveObjectTogether;(3, 17);1;544
3;0.125;;(3, 17);RemoveObjectTogether;(3, 17);1;545
3;0.125;;(3, 17);RemoveObjectTogether;(3, 17);1;546
3;0.125;;(3, 17);RemoveObjectTogether;(3, 17);1;547
3;0.125;;(3, 17);RemoveObjectTogether;(3, 17);1;548
3;0.125;;(3, 17);RemoveObjectTogether;(3, 17);1;549
3;0.125;;(3, 17);RemoveObjectTogether;(3, 17);1;550
3;0.125;;(3, 17);RemoveObjectTogether;(3, 17);1;551
3;0.125;;(3, 17);RemoveObjectTogether;(3, 17);1;552
3;0.125;;(3, 17);RemoveObjectTogether;(3, 17);1;553
3;0.125;;(3, 17);RemoveObjectTogether;(3, 17);1;554
3;0.125;;(3, 17);RemoveObjectTogether;(3, 17);1;555
3;0.125;;(3, 17);RemoveObjectTogether;(3, 17);1;556
3;0.125;;(3, 17);RemoveObjectTogether;(3, 17);1;557
3;0.125;;(3, 17);RemoveObjectTogether;(3, 17);1;558
3;0.125;;(3, 17);RemoveObjectTogether;(3, 17);1;559
3;0.125;;(3, 17);RemoveObjectTogether;(3, 17);1;560
3;0.125;;(3, 17);RemoveObjectTogether;(3, 17);1;561
3;0.125;;(3, 17);RemoveObjectTogether;(3, 17);1;562
3;0.125;;(3, 17);RemoveObjectTogether;(3, 17);1;563
3;0.125;;(3, 17);RemoveObjectTogether;(3, 17);1;564
3;0.125;;(3, 17);RemoveObjectTogether;(3, 17);1;565
3;0.125;;(3, 17);RemoveObjectTogether;(3, 17);1;566
3;0.125;;(3, 17);RemoveObjectTogether;(3, 17);1;567
3;0.125;;(3, 17);RemoveObjectTogether;(3, 17);1;568
3;0.125;;(3, 17);RemoveObjectTogether;(3, 17);1;569
3;0.125;;(3, 17);RemoveObjectTogether;(3, 17);1;570
3;0.125;;(3, 17);RemoveObjectTogether;(3, 17);1;571
3;0.125;;(3, 17);RemoveObjectTogether;(3, 17);1;572
3;0.125;;(3, 17);RemoveObjectTogether;(3, 17);1;573
3;0.125;;(3, 17);RemoveObjectTogether;(3, 17);1;574
3;0.125;;(3, 17);RemoveObjectTogether;(3, 17);1;575
3;0.125;;(3, 17);RemoveObjectTogether;(3, 17);1;576
3;0.125;;(3, 17);RemoveObjectTogether;(3, 17);1;577
3;0.125;;(3, 17);RemoveObjectTogether;(3, 17);1;578
3;0.125;;(3, 17);RemoveObjectTogether;(3, 17);1;579
3;0.125;;(3, 17);RemoveObjectTogether;(3, 17);1;580
3;0.125;;(3, 17);RemoveObjectTogether;(3, 17);1;581
3;0.125;;(3, 17);RemoveObjectTogether;(3, 17);1;582
3;0.125;;(3, 17);RemoveObjectTogether;(3, 17);1;583
3;0.125;;(3, 17);RemoveObjectTogether;(3, 17);1;584
3;0.125;;(3, 17);RemoveObjectTogether;(3, 17);1;585
3;0.125;;(3, 17);RemoveObjectTogether;(3, 17);1;586
3;0.125;;(3, 17);RemoveObjectTogether;(3, 17);1;587
3;0.125;;(3, 17);RemoveObjectTogether;(3, 17);1;588
3;0.125;;(3, 17);RemoveObjectTogether;(3, 17);1;589
3;0.125;;(3, 17);RemoveObjectTogether;(3, 17);1;590
3;0.125;;(3, 17);RemoveObjectTogether;(3, 17);1;591
3;0.125;;(3, 17);RemoveObjectTogether;(3, 17);1;592
3;0.125;MoveNorth;(3, 17);;(3, 17);1;593
3;0.125;MoveNorth;(3, 17);;(3, 17);1;594
3;0.125;MoveNorth;(3, 17);;(3, 17);1;595
3;0.125;MoveNorth;(3, 17);;(3, 17);1;596
3;0.125;MoveNorth;(3, 17);;(3, 17);1;597
3;0.125;MoveNorth;(3, 17);;(3, 17);1;598
3;0.125;MoveNorth;(3, 17);;(3, 17);1;599
3;0.125;MoveNorth;(3, 17);;(3, 17);1;600
3;0.125;MoveNorth;(3, 16);;(3, 17);1;601
3;0.125;MoveNorthWest;(3, 16);;(3, 17);1;602
3;0.125;MoveNorthWest;(3, 16);;(3, 17);1;603
3;0.125;MoveNorthWest;(3, 16);;(3, 17);1;604
3;0.125;MoveNorthWest;(3, 16);;(3, 17);1;605
3;0.125;MoveNorthWest;(3, 16);;(3, 17);1;606
3;0.125;MoveNorthWest;(3, 16);;(3, 17);1;607
3;0.125;MoveNorthWest;(3, 16);;(3, 17);1;608
3;0.125;MoveNorthWest;(3, 16);;(3, 17);1;609
3;0.125;MoveNorthWest;(2, 15);;(3, 17);1;610
3;0.125;MoveNorth;(2, 15);;(3, 17);1;611
3;0.125;MoveNorth;(2, 15);;(3, 17);1;612
3;0.125;MoveNorth;(2, 15);;(3, 17);1;613
3;0.125;MoveNorth;(2, 15);;(3, 17);1;614
3;0.125;MoveNorth;(2, 15);;(3, 17);1;615
3;0.125;MoveNorth;(2, 15);;(3, 17);1;616
3;0.125;MoveNorth;(2, 15);;(3, 17);1;617
3;0.125;MoveNorth;(2, 15);;(3, 17);1;618
3;0.125;MoveNorth;(2, 14);;(3, 17);1;619
3;0.125;MoveSouthEast;(2, 14);;(3, 17);1;620
3;0.125;MoveSouthEast;(2, 14);;(3, 17);1;621
3;0.125;MoveSouthEast;(2, 14);;(3, 17);1;622
3;0.125;MoveSouthEast;(2, 14);;(3, 17);1;623
3;0.125;MoveSouthEast;(2, 14);;(3, 17);1;624
3;0.125;MoveSouthEast;(2, 14);;(3, 17);1;625
3;0.125;MoveSouthEast;(2, 14);;(3, 17);1;626
3;0.125;MoveSouthEast;(2, 14);;(3, 17);1;627
3;0.125;MoveSouthEast;(3, 15);;(3, 17);1;628
3;0.125;MoveNorthEast;(3, 15);;(3, 17);1;629
3;0.125;MoveNorthEast;(3, 15);;(3, 17);1;630
3;0.125;MoveNorthEast;(3, 15);;(3, 17);1;631
3;0.125;MoveNorthEast;(3, 15);;(3, 17);1;632
3;0.125;MoveNorthEast;(3, 15);;(3, 17);1;633
3;0.125;MoveNorthEast;(3, 15);;(3, 17);1;634
3;0.125;MoveNorthEast;(3, 15);;(3, 17);1;635
3;0.125;MoveNorthEast;(3, 15);;(3, 17);1;636
3;0.125;MoveNorthEast;(4, 14);;(3, 17);1;637
3;0.125;;(4, 14);;(3, 17);1;638
3;0.125;;(4, 14);;(3, 17);1;639
3;0.125;;(4, 14);;(3, 17);1;640
3;0.125;;(4, 14);;(3, 17);1;641
3;0.125;;(4, 14);;(3, 17);1;642
3;0.125;;(4, 14);;(3, 17);1;643
3;0.125;;(4, 14);;(3, 17);1;644
3;0.125;;(4, 14);;(3, 17);1;645
3;0.125;;(4, 14);;(3, 17);1;646
3;0.125;;(4, 14);;(3, 17);1;647
3;0.125;;(4, 14);;(3, 17);1;648
3;0.125;;(4, 14);MoveNorth;(3, 16);1;649
3;0.125;;(4, 14);;(3, 16);1;650
3;0.125;;(4, 14);MoveNorth;(3, 15);1;651
3;0.125;;(4, 14);;(3, 15);1;652
3;0.125;;(4, 14);;(3, 15);1;653
3;0.125;;(4, 14);MoveNorth;(3, 14);1;654
3;0.125;;(4, 14);;(3, 14);1;655
3;0.125;;(4, 14);;(3, 14);1;656
3;0.125;;(4, 14);;(3, 14);1;657
3;0.125;;(4, 14);;(3, 14);1;658
3;0.125;;(4, 14);;(3, 14);1;659
3;0.125;;(4, 14);;(3, 14);1;660
3;0.125;;(4, 14);MoveEast;(4, 14);1;661
3;0.125;;(4, 14);;(4, 14);1;662
3;0.125;;(4, 14);;(4, 14);1;663
3;0.125;;(4, 14);MoveSouth;(4, 15);1;664
3;0.125;;(4, 14);;(4, 15);1;665
3;0.125;;(4, 14);;(4, 15);1;666
3;0.125;;(4, 14);;(4, 15);1;667
3;0.125;;(4, 14);;(4, 15);1;668
3;0.125;;(4, 14);;(4, 15);1;669
3;0.125;;(4, 14);;(4, 15);1;670
3;0.125;;(4, 14);;(4, 15);1;671
3;0.125;;(4, 14);;(4, 15);1;672
3;0.125;;(4, 14);;(4, 15);1;673
3;0.125;;(4, 14);;(4, 15);1;674
3;0.125;;(4, 14);;(4, 15);1;675
3;0.125;;(4, 14);;(4, 15);1;676
3;0.125;;(4, 14);;(4, 15);1;677
3;0.125;;(4, 14);;(4, 15);1;678
3;0.125;;(4, 14);;(4, 15);1;679
3;0.125;;(4, 14);;(4, 15);1;680
3;0.125;;(4, 14);;(4, 15);1;681
3;0.125;;(4, 14);;(4, 15);1;682
3;0.125;;(4, 14);;(4, 15);1;683
3;0.125;Idle;(4, 14);;(4, 15);1;684
3;0.125;Idle;(4, 14);;(4, 15);1;685
3;0.125;Idle;(4, 14);;(4, 15);1;686
3;0.125;Idle;(4, 14);;(4, 15);1;687
3;0.125;Idle;(4, 14);;(4, 15);1;688
3;0.125;Idle;(4, 14);;(4, 15);1;689
3;0.125;Idle;(4, 14);;(4, 15);1;690
3;0.125;Idle;(4, 14);;(4, 15);1;691
3;0.125;Idle;(4, 14);;(4, 15);1;692
3;0.125;Idle;(4, 14);;(4, 15);1;693
3;0.125;Idle;(4, 14);;(4, 15);1;694
3;0.125;Idle;(4, 14);;(4, 15);1;695
3;0.125;Idle;(4, 14);;(4, 15);1;696
3;0.125;Idle;(4, 14);;(4, 15);1;697
3;0.125;Idle;(4, 14);;(4, 15);1;698
3;0.125;Idle;(4, 14);;(4, 15);1;699
3;0.125;Idle;(4, 14);;(4, 15);1;700
3;0.125;Idle;(4, 14);;(4, 15);1;701
3;0.125;Idle;(4, 14);;(4, 15);1;702
3;0.125;Idle;(4, 14);;(4, 15);1;703
3;0.125;Idle;(4, 14);;(4, 15);1;704
3;0.125;Idle;(4, 14);;(4, 15);1;705
3;0.125;Idle;(4, 14);;(4, 15);1;706
3;0.125;Idle;(4, 14);;(4, 15);1;707
3;0.125;Idle;(4, 14);;(4, 15);1;708
3;0.125;Idle;(4, 14);;(4, 15);1;709
3;0.125;MoveSouth;(4, 14);;(4, 15);1;710
3;0.125;MoveSouth;(4, 14);;(4, 15);1;711
3;0.125;MoveSouth;(4, 14);;(4, 15);1;712
3;0.125;MoveSouth;(4, 14);;(4, 15);1;713
3;0.125;MoveSouth;(4, 14);;(4, 15);1;714
3;0.125;MoveSouth;(4, 14);;(4, 15);1;715
3;0.125;MoveSouth;(4, 14);;(4, 15);1;716
3;0.125;MoveSouth;(4, 14);;(4, 15);1;717
3;0.125;MoveSouth;(4, 15);;(4, 15);1;718
3;0.125;;(4, 15);;(4, 15);1;719
3;0.125;;(4, 15);;(4, 15);1;720
3;0.125;;(4, 15);;(4, 15);1;721
3;0.125;;(4, 15);;(4, 15);1;722
3;0.125;;(4, 15);;(4, 15);1;723
3;0.125;;(4, 15);CarryObjectTogether;(4, 15);1;724
3;0.125;;(4, 15);;(4, 15);1;725
3;0.125;;(4, 15);;(4, 15);1;726
3;0.125;;(4, 15);;(4, 15);1;727
3;0.125;;(4, 15);;(4, 15);1;728
3;0.125;;(4, 15);;(4, 15);1;729
3;0.125;;(4, 15);;(4, 15);1;730
3;0.125;;(4, 15);;(4, 15);1;731
3;0.125;;(4, 15);MoveWest;(3, 15);1;732
3;0.125;;(4, 15);;(3, 15);1;733
3;0.125;;(4, 15);;(3, 15);1;734
3;0.125;;(4, 15);MoveSouth;(3, 16);1;735
3;0.125;;(4, 15);;(3, 16);1;736
3;0.125;;(4, 15);MoveSouth;(3, 17);1;737
3;0.125;;(4, 15);;(3, 17);1;738
3;0.125;;(4, 15);MoveSouth;(3, 18);1;739
3;0.125;;(4, 15);;(3, 18);1;740
3;0.125;;(4, 15);MoveSouth;(3, 19);1;741
3;0.125;;(4, 15);;(3, 19);1;742
3;0.125;;(4, 15);;(3, 19);1;743
3;0.125;;(4, 15);;(3, 19);1;744
3;0.125;;(4, 15);MoveNorth;(3, 18);1;745
3;0.125;;(4, 15);;(3, 18);1;746
3;0.125;;(4, 15);;(3, 18);1;747
3;0.125;;(4, 15);;(3, 18);1;748
3;0.125;;(4, 15);MoveEast;(4, 18);1;749
3;0.125;;(4, 15);MoveEast;(5, 18);1;750
3;0.125;;(4, 15);;(5, 18);1;751
3;0.125;;(4, 15);MoveEast;(6, 18);1;752
3;0.125;;(4, 15);;(6, 18);1;753
3;0.125;;(4, 15);MoveEast;(7, 18);1;754
3;0.125;;(4, 15);MoveEast;(8, 18);1;755
3;0.125;;(4, 15);;(8, 18);1;756
3;0.125;;(4, 15);MoveEast;(9, 18);1;757
3;0.125;;(4, 15);MoveEast;(10, 18);1;758
3;0.125;;(4, 15);;(10, 18);1;759
3;0.125;;(4, 15);MoveEast;(10, 18);1;760
3;0.125;;(4, 15);MoveEast;(10, 18);1;761
3;0.125;;(4, 15);MoveEast;(10, 18);1;762
3;0.125;;(4, 15);MoveEast;(10, 18);1;763
3;0.125;;(4, 15);MoveEast;(10, 18);1;764
3;0.125;;(4, 15);MoveEast;(11, 18);1;765
3;0.125;;(4, 15);MoveEast;(11, 18);1;766
3;0.125;;(4, 15);MoveEast;(11, 18);1;767
3;0.125;;(4, 15);MoveEast;(11, 18);1;768
3;0.125;;(4, 15);MoveEast;(11, 18);1;769
3;0.125;;(4, 15);MoveEast;(11, 18);1;770
3;0.125;;(4, 15);MoveEast;(12, 18);1;771
3;0.125;;(4, 15);MoveEast;(12, 18);1;772
3;0.125;;(4, 15);MoveEast;(12, 18);1;773
3;0.125;;(4, 15);MoveEast;(12, 18);1;774
3;0.125;;(4, 15);MoveEast;(12, 18);1;775
3;0.125;;(4, 15);MoveEast;(12, 18);1;776
3;0.125;;(4, 15);MoveEast;(13, 18);1;777
3;0.125;;(4, 15);MoveEast;(13, 18);1;778
3;0.125;;(4, 15);MoveEast;(13, 18);1;779
3;0.125;;(4, 15);MoveEast;(13, 18);1;780
3;0.125;;(4, 15);MoveEast;(13, 18);1;781
3;0.125;;(4, 15);MoveEast;(13, 18);1;782
3;0.125;;(4, 15);MoveEast;(14, 18);1;783
3;0.125;;(4, 15);MoveEast;(14, 18);1;784
3;0.125;;(4, 15);MoveEast;(14, 18);1;785
3;0.125;;(4, 15);MoveEast;(14, 18);1;786
3;0.125;;(4, 15);MoveEast;(14, 18);1;787
3;0.125;;(4, 15);MoveEast;(14, 18);1;788
3;0.125;;(4, 15);MoveEast;(15, 18);1;789
3;0.125;;(4, 15);MoveEast;(16, 18);1;790
3;0.125;;(4, 15);;(16, 18);1;791
3;0.125;;(4, 15);;(16, 18);1;792
3;0.125;;(4, 15);MoveEast;(17, 18);1;793
3;0.125;;(4, 15);;(17, 18);1;794
3;0.125;;(4, 15);MoveEast;(18, 18);1;795
3;0.125;;(4, 15);MoveEast;(19, 18);1;796
3;0.125;;(4, 15);;(19, 18);1;797
3;0.125;;(4, 15);;(19, 18);1;798
3;0.125;;(4, 15);;(19, 18);1;799
3;0.125;;(4, 15);MoveEast;(20, 18);1;800
3;0.125;;(4, 15);;(20, 18);1;801
3;0.125;;(4, 15);MoveEast;(20, 18);1;802
3;0.125;;(4, 15);MoveEast;(20, 18);1;803
3;0.125;;(4, 15);MoveEast;(20, 18);1;804
3;0.125;;(4, 15);MoveEast;(20, 18);1;805
3;0.125;;(4, 15);MoveEast;(20, 18);1;806
3;0.125;;(4, 15);MoveEast;(21, 18);1;807
3;0.125;;(4, 15);MoveEast;(22, 18);1;808
3;0.125;;(4, 15);MoveEast;(23, 18);1;809
3;0.125;;(4, 15);;(23, 18);1;810
3;0.125;;(4, 15);MoveEast;(23, 18);1;811
3;0.125;;(4, 15);;(23, 18);1;812
3;0.125;;(4, 15);;(23, 18);1;813
3;0.125;;(4, 15);MoveNorth;(23, 17);1;814
3;0.125;;(4, 15);;(23, 17);1;815
3;0.125;;(4, 15);MoveNorth;(23, 16);1;816
3;0.125;;(4, 15);;(23, 16);1;817
3;0.125;;(4, 15);MoveNorth;(23, 15);1;818
3;0.125;;(4, 15);MoveNorth;(23, 14);1;819
3;0.125;;(4, 15);;(23, 14);1;820
3;0.125;;(4, 15);MoveNorth;(23, 13);1;821
3;0.125;;(4, 15);MoveNorth;(23, 12);1;822
3;0.125;;(4, 15);;(23, 12);1;823
3;0.125;;(4, 15);MoveNorth;(23, 11);1;824
3;0.125;;(4, 15);MoveNorth;(23, 10);1;825
3;0.125;;(4, 15);;(23, 10);1;826
3;0.125;;(4, 15);;(23, 10);1;827
3;0.125;;(4, 15);;(23, 10);1;828
3;0.125;;(4, 15);;(23, 10);1;829
3;0.125;;(4, 15);;(23, 10);1;830
9;0.25;;(23, 10);DropObjectTogether;(23, 10);1;831
9;0.25;MoveSouthWest;(23, 10);;(23, 10);1;832
9;0.25;MoveSouthWest;(23, 10);;(23, 10);1;833
9;0.25;MoveSouthWest;(23, 10);;(23, 10);1;834
9;0.25;MoveSouthWest;(23, 10);;(23, 10);1;835
9;0.25;MoveSouthWest;(23, 10);;(23, 10);1;836
9;0.25;MoveSouthWest;(23, 10);;(23, 10);1;837
9;0.25;MoveSouthWest;(23, 10);;(23, 10);1;838
9;0.25;MoveSouthWest;(23, 10);;(23, 10);1;839
9;0.25;MoveSouthWest;(22, 11);;(23, 10);1;840
9;0.25;MoveSouthWest;(22, 11);;(23, 10);1;841
9;0.25;MoveSouthWest;(22, 11);;(23, 10);1;842
9;0.25;MoveSouthWest;(22, 11);;(23, 10);1;843
9;0.25;MoveSouthWest;(22, 11);MoveNorth;(23, 9);1;844
9;0.25;MoveSouthWest;(22, 11);;(23, 9);1;845
9;0.25;MoveSouthWest;(22, 11);;(23, 9);1;846
9;0.25;MoveSouthWest;(22, 11);;(23, 9);1;847
9;0.25;MoveSouthWest;(22, 11);;(23, 9);1;848
9;0.25;MoveSouthWest;(21, 12);MoveSouth;(23, 10);1;849
9;0.25;MoveSouthWest;(21, 12);;(23, 10);1;850
9;0.25;MoveSouthWest;(21, 12);;(23, 10);1;851
9;0.25;MoveSouthWest;(21, 12);MoveSouth;(23, 11);1;852
9;0.25;MoveSouthWest;(21, 12);;(23, 11);1;853
9;0.25;MoveSouthWest;(21, 12);MoveSouth;(23, 12);1;854
9;0.25;MoveSouthWest;(21, 12);MoveSouth;(23, 13);1;855
9;0.25;MoveSouthWest;(21, 12);;(23, 13);1;856
9;0.25;MoveSouthWest;(21, 12);MoveSouth;(23, 14);1;857
9;0.25;MoveSouthWest;(20, 13);;(23, 14);1;858
9;0.25;MoveSouthWest;(20, 13);MoveSouth;(23, 15);1;859
9;0.25;MoveSouthWest;(20, 13);MoveSouth;(23, 16);1;860
9;0.25;MoveSouthWest;(20, 13);;(23, 16);1;861
9;0.25;MoveSouthWest;(20, 13);MoveSouth;(23, 17);1;862
9;0.25;MoveSouthWest;(20, 13);MoveSouth;(23, 18);1;863
9;0.25;MoveSouthWest;(20, 13);;(23, 18);1;864
9;0.25;MoveSouthWest;(20, 13);MoveSouth;(23, 18);1;865
9;0.25;MoveSouthWest;(20, 13);MoveSouth;(23, 18);1;866
9;0.25;MoveSouthWest;(19, 14);;(23, 18);1;867
9;0.25;MoveSouthWest;(19, 14);MoveWest;(22, 18);1;868
9;0.25;MoveSouthWest;(19, 14);;(22, 18);1;869
9;0.25;MoveSouthWest;(19, 14);;(22, 18);1;870
9;0.25;MoveSouthWest;(19, 14);MoveWest;(21, 18);1;871
9;0.25;MoveSouthWest;(19, 14);MoveWest;(20, 18);1;872
9;0.25;MoveSouthWest;(19, 14);;(20, 18);1;873
9;0.25;MoveSouthWest;(19, 14);MoveWest;(20, 18);1;874
9;0.25;MoveSouthWest;(19, 14);MoveWest;(20, 18);1;875
9;0.25;MoveSouthWest;(18, 15);MoveWest;(20, 18);1;876
9;0.25;MoveSouth;(18, 15);MoveWest;(20, 18);1;877
9;0.25;MoveSouth;(18, 15);MoveWest;(20, 18);1;878
9;0.25;MoveSouth;(18, 15);MoveWest;(19, 18);1;879
9;0.25;MoveSouth;(18, 15);MoveWest;(18, 18);1;880
9;0.25;MoveSouth;(18, 15);MoveWest;(17, 18);1;881
9;0.25;MoveSouth;(18, 15);;(17, 18);1;882
9;0.25;MoveSouth;(18, 15);MoveWest;(16, 18);1;883
9;0.25;MoveSouth;(18, 15);;(16, 18);1;884
9;0.25;MoveSouth;(18, 15);;(16, 18);1;885
9;0.25;MoveSouth;(18, 15);;(16, 18);1;886
9;0.25;MoveSouth;(18, 15);;(16, 18);1;887
9;0.25;MoveSouth;(18, 15);;(16, 18);1;888
9;0.25;MoveSouth;(18, 15);;(16, 18);1;889
9;0.25;MoveSouth;(18, 16);;(16, 18);1;890
9;0.25;MoveSouthWest;(18, 16);;(16, 18);1;891
9;0.25;MoveSouthWest;(18, 16);MoveWest;(15, 18);1;892
9;0.25;MoveSouthWest;(18, 16);;(15, 18);1;893
9;0.25;MoveSouthWest;(18, 16);;(15, 18);1;894
9;0.25;MoveSouthWest;(18, 16);;(15, 18);1;895
9;0.25;MoveSouthWest;(18, 16);MoveNorth;(15, 17);1;896
9;0.25;MoveSouthWest;(18, 16);MoveNorth;(15, 16);1;897
9;0.25;MoveSouthWest;(18, 16);;(15, 16);1;898
9;0.25;MoveSouthWest;(18, 16);MoveNorth;(15, 15);1;899
9;0.25;MoveSouthWest;(18, 16);MoveNorth;(15, 14);1;900
9;0.25;MoveSouthWest;(18, 16);;(15, 14);1;901
9;0.25;MoveSouthWest;(18, 16);MoveNorth;(15, 14);1;902
9;0.25;MoveSouthWest;(18, 16);;(15, 14);1;903
9;0.25;MoveSouthWest;(17, 17);MoveNorth;(15, 14);1;904
9;0.25;MoveWest;(17, 17);MoveNorth;(15, 14);1;905
9;0.25;MoveWest;(17, 17);;(15, 14);1;906
9;0.25;MoveWest;(17, 17);MoveSouth;(15, 15);1;907
9;0.25;MoveWest;(17, 17);;(15, 15);1;908
9;0.25;MoveWest;(17, 17);;(15, 15);1;909
9;0.25;MoveWest;(17, 17);MoveSouth;(15, 16);1;910
9;0.25;MoveWest;(17, 17);MoveSouth;(15, 17);1;911
9;0.25;MoveWest;(17, 17);;(15, 17);1;912
